2019-09-11 15:14:41.626 [restartedMain] INFO  com.company.StartApiServer - Starting StartApiServer on DESKTOP-11MB8RT with PID 31256 (D:\work16\portal-system\api-server\target\classes started by yangyanchao in D:\work16\portal-system\api-server)
2019-09-11 15:14:57.010 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration' of type [org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration$$EnhancerBySpringCGLIB$$e25da7d9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.109 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.context.properties.ConversionServiceDeducer$Factory' of type [org.springframework.boot.context.properties.ConversionServiceDeducer$Factory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.133 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.cache-org.springframework.boot.autoconfigure.cache.CacheProperties' of type [org.springframework.boot.autoconfigure.cache.CacheProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.233 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheManagerCustomizers' of type [org.springframework.boot.autoconfigure.cache.CacheManagerCustomizers] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.249 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.cache.RedisCacheConfiguration' of type [org.springframework.boot.autoconfigure.cache.RedisCacheConfiguration$$EnhancerBySpringCGLIB$$92ef4433] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.368 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.redis-org.springframework.boot.autoconfigure.data.redis.RedisProperties' of type [org.springframework.boot.autoconfigure.data.redis.RedisProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.412 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration' of type [org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration$$EnhancerBySpringCGLIB$$b9f16b61] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:57.940 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'lettuceClientResources' of type [io.lettuce.core.resource.DefaultClientResources] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:58.396 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:58.501 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheManager' of type [org.springframework.data.redis.cache.RedisCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:58.504 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'cacheAutoConfigurationValidator' of type [org.springframework.boot.autoconfigure.cache.CacheAutoConfiguration$CacheManagerValidator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-09-11 15:14:58.813 [restartedMain] INFO  c.u.j.resolver.DefaultLazyPropertyResolver - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
2019-09-11 15:14:58.824 [restartedMain] INFO  c.u.j.detector.DefaultLazyPropertyDetector - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
2019-09-11 15:15:02.369 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8091 (http)
2019-09-11 15:15:02.452 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8091"]
2019-09-11 15:15:02.545 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-11 15:15:02.546 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.29
2019-09-11 15:15:02.592 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Program Files\Java\jre8\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;D:/Program Files/Java/jdk1.8.0_91/bin/../jre/bin/server;D:/Program Files/Java/jdk1.8.0_91/bin/../jre/bin;D:/Program Files/Java/jdk1.8.0_91/bin/../jre/lib/amd64;D:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Broadcom\Broadcom 802.11 Network Adapter;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files\Lenovo\Bluetooth Software\;C:\Program Files\Lenovo\Bluetooth Software\syswow64;C:\WINDOWS\System32\OpenSSH\;E:\yyc\mysql\mysql-5.6.27-winx64\bin;D:\maven\apache-maven-3.6.1-bin\apache-maven-3.6.1\bin;D:\install\PLSQL\instantclient_11_2;D:\Program Files\Microsoft VS Code Insiders\bin;D:\Program Files\Redis-x64;D:\Program Files\TortoiseSVN\bin;C:\Users\yangyanchao\AppData\Local\Microsoft\WindowsApps;C:\Users\yangyanchao\AppData\Local\Programs\Microsoft VS Code\bin;C:\dev\nvm;C:\dev\nodejs;C:\dev\nvm\node_global;;D:\eclipse;;.]
2019-09-11 15:15:03.325 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-11 15:15:03.326 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 20750 ms
2019-09-11 15:15:05.571 [localhost-startStop-1] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2019-09-11 15:15:06.305 [localhost-startStop-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-09-11 15:15:08.633 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-09-11 15:15:08.633 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-09-11 15:15:08.634 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-09-11 15:15:08.634 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-09-11 15:15:08.635 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'sessionFilter' to urls: [/*]
2019-09-11 15:15:08.635 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpTraceFilter' to: [/*]
2019-09-11 15:15:08.636 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2019-09-11 15:15:08.636 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webMvcMetricsFilter' to: [/*]
2019-09-11 15:15:08.636 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2019-09-11 15:15:08.640 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet statViewServlet mapped to [/druid/*]
2019-09-11 15:15:14.726 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/add],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<com.company.dictionarys.model.DictionaryTab> com.company.dictionarys.controller.DictionaryTabController.add(com.company.dictionarys.model.DictionaryTab,javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.730 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/get],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<com.company.dictionarys.model.DictionaryTab> com.company.dictionarys.controller.DictionaryTabController.get(java.lang.Long)
2019-09-11 15:15:14.732 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/update],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<com.company.dictionarys.model.DictionaryTab> com.company.dictionarys.controller.DictionaryTabController.update(com.company.dictionarys.model.DictionaryTab,javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.734 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/batchDel],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseModel com.company.dictionarys.controller.DictionaryTabController.batchDel(java.lang.String)
2019-09-11 15:15:14.742 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/getListByPage],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataPageListForBootModel<com.company.dictionarys.model.DictionaryTab> com.company.dictionarys.controller.DictionaryTabController.getListByPage(int,int,java.lang.String,java.lang.String) throws com.company.base.exception.BaseException
2019-09-11 15:15:14.743 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/del],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseModel com.company.dictionarys.controller.DictionaryTabController.del(java.lang.Long)
2019-09-11 15:15:14.744 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/getDictionaryByKey],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<java.lang.String> com.company.dictionarys.controller.DictionaryTabController.getDictionaryByKey(java.lang.String)
2019-09-11 15:15:14.745 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/DictionaryTab/getDictionarysByKey],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataListModel<com.company.dictionarys.model.DictionaryTab> com.company.dictionarys.controller.DictionaryTabController.getDictionarysByKey(java.lang.String)
2019-09-11 15:15:14.747 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/platform/index.htm],methods=[GET]}" onto public java.lang.String com.company.index.action.IndexAction.indexPage(javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.749 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/Index/getUserTabListByPage],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataPageListForBootModel<com.company.userinfo.model.UserTab> com.company.index.controller.IndexController.getUserTabListByPage(int,int,java.lang.Long) throws com.company.base.exception.BaseException
2019-09-11 15:15:14.752 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/captcha.htm],methods=[GET]}" onto public void com.company.login.controller.LoginController.captcha(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-09-11 15:15:14.754 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login.htm],methods=[GET]}" onto public java.lang.String com.company.login.controller.LoginController.loginPage(javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.758 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logout.htm],methods=[GET]}" onto public java.lang.String com.company.login.controller.LoginController.logout(javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.759 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login.json],methods=[POST]}" onto public com.company.bean.ResponseDataModel<java.lang.String> com.company.login.controller.LoginController.login(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.760 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ueditor/config]}" onto public void com.company.ueditor.UEditorController.config(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws org.json.JSONException
2019-09-11 15:15:14.761 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ueditor]}" onto private java.lang.String com.company.ueditor.UEditorController.showPage()
2019-09-11 15:15:14.766 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/UserTab/add],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<com.company.userinfo.model.UserTab> com.company.userinfo.controller.UserTabController.add(com.company.userinfo.model.UserTab,javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.768 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/UserTab/get],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<com.company.userinfo.model.UserTab> com.company.userinfo.controller.UserTabController.get(java.lang.Long)
2019-09-11 15:15:14.768 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/UserTab/update],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataModel<com.company.userinfo.model.UserTab> com.company.userinfo.controller.UserTabController.update(com.company.userinfo.model.UserTab,javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.769 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/UserTab/batchDel],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseModel com.company.userinfo.controller.UserTabController.batchDel(java.lang.String)
2019-09-11 15:15:14.770 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/UserTab/getListByPage],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseDataPageListForBootModel<com.company.userinfo.model.UserTab> com.company.userinfo.controller.UserTabController.getListByPage(int,int,java.lang.Long) throws com.company.base.exception.BaseException
2019-09-11 15:15:14.773 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/UserTab/del],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public com.company.bean.ResponseModel com.company.userinfo.controller.UserTabController.del(java.lang.Long,javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.969 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
2019-09-11 15:15:14.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto public org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
2019-09-11 15:15:14.973 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
2019-09-11 15:15:14.979 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-09-11 15:15:14.980 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-09-11 15:15:15.965 [restartedMain] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-09-11 15:15:16.080 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/health],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2019-09-11 15:15:16.082 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator/info],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2019-09-11 15:15:16.086 [restartedMain] INFO  o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping - Mapped "{[/actuator],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto protected java.util.Map<java.lang.String, java.util.Map<java.lang.String, org.springframework.boot.actuate.endpoint.web.Link>> org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping.links(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-09-11 15:15:17.946 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-09-11 15:15:19.091 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-11 15:15:20.551 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4a050ecf: startup date [Wed Sep 11 15:14:42 CST 2019]; root of context hierarchy
2019-09-11 15:15:20.910 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-11 15:15:20.911 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-09-11 15:15:30.494 [restartedMain] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2019-09-11 15:15:46.077 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-09-11 15:15:46.215 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2019-09-11 15:15:46.224 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'statFilter' has been autodetected for JMX exposure
2019-09-11 15:15:46.225 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2019-09-11 15:15:46.243 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.spring.boot.autoconfigure:name=dataSource,type=DruidDataSourceWrapper]
2019-09-11 15:15:46.246 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
2019-09-11 15:15:46.260 [restartedMain] INFO  o.s.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
2019-09-11 15:15:46.260 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2019-09-11 15:15:46.374 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-09-11 15:15:46.433 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2019-09-11 15:15:47.168 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: addUsingPOST_1
2019-09-11 15:15:47.173 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: batchDelUsingPOST_1
2019-09-11 15:15:47.180 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: delUsingDELETE_1
2019-09-11 15:15:47.189 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getUsingPOST_1
2019-09-11 15:15:47.198 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getListByPageUsingPOST_1
2019-09-11 15:15:47.206 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: updateUsingPUT_1
2019-09-11 15:15:47.317 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8091"]
2019-09-11 15:15:47.500 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-09-11 15:15:47.634 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8091 (http) with context path ''
2019-09-11 15:15:47.659 [restartedMain] INFO  com.company.StartApiServer - Started StartApiServer in 67.094 seconds (JVM running for 70.363)
2019-09-11 15:15:53.373 [http-nio-8091-exec-10] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-09-11 15:15:53.374 [http-nio-8091-exec-10] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2019-09-11 15:15:53.458 [http-nio-8091-exec-10] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 84 ms
